sample_index_in_test,global_index,active_count,active_count_interval,field_rmse_pa,field_mae_pa,field_r2,roi_curve_rmse_pa,roi_curve_mae_pa,high_response_rmse_pa,true_peak_pa,true_peak_freq_mhz,true_center_6db_mhz,true_bandwidth_6db_mhz,true_fbw_6db,pred_peak_pa,abs_err_peak_pa,pred_peak_freq_mhz,abs_err_peak_freq_mhz,pred_center_6db_mhz,abs_err_center_6db_mhz,pred_bandwidth_6db_mhz,abs_err_bandwidth_6db_mhz,pred_fbw_6db,abs_err_fbw_6db
90,3549,2039,1679-2092,943.6662683709623,240.43929950389034,0.998808603781538,732.9613277681706,206.7450534986413,2708.6702046537644,190120.375,3.55,3.775,0.4500000000000002,0.11920529801324509,189863.0,257.375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
91,2192,1640,1268-1678,356.3935962416092,161.07917727103856,0.9997453327559128,481.64331277231656,191.7103855298913,928.7261274919812,151023.84375,3.55,3.775,0.4500000000000002,0.11920529801324509,153077.234375,2053.390625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
92,8899,2262,2093-2500,415.0760359472262,141.54187668669329,0.9997932420263067,198.11667512273425,96.36605171535327,1153.2780879930522,205400.484375,3.55,3.775,0.4500000000000002,0.11920529801324509,205629.359375,228.875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
93,664,1397,1268-1678,333.67647956090855,154.1384109696098,0.9997018699517813,241.2497716945789,136.61597741168478,817.1451200358989,128293.6875,3.55,3.775,0.4500000000000002,0.11920529801324509,128617.7265625,324.0390625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
94,8586,2283,2093-2500,325.9796370524383,115.97076693115234,0.9998743696199052,217.56171256601195,88.13894786005434,886.1375498527445,206711.875,3.55,3.775,0.4500000000000002,0.11920529801324509,206401.421875,310.453125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
95,1845,834,428-848,518.5763310425498,200.3084769031027,0.9977093069822809,652.0956121976,256.39804475203806,1487.2534221340538,72194.96875,3.55,3.775,0.4500000000000002,0.11920529801324509,69328.3828125,2866.5859375,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
96,2958,1601,1268-1678,547.071701122646,217.2942344928244,0.9993610069833162,666.4375534005761,251.29587720788044,1588.5513144937495,146011.109375,3.55,3.775,0.4500000000000002,0.11920529801324509,148918.015625,2906.90625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
97,4957,357,280-427,197.2440025642429,91.96740005265941,0.9974942382931411,197.34718665713936,93.72558063009511,363.78482168666,25154.0625,3.55,3.825,1.35,0.35294117647058826,24987.5,166.5625,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
98,6894,1713,1679-2092,444.2011496419552,178.7525550587364,0.9996312000078564,552.9206104268557,257.81386931046194,1215.6831385954347,159640.59375,3.55,3.775,0.4500000000000002,0.11920529801324509,160892.296875,1251.703125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
99,2846,1235,849-1267,540.1448393168598,226.28839400648033,0.9989820043117391,585.2932150760416,273.38808275305706,1504.7521374182259,110315.328125,3.55,3.775,0.4500000000000002,0.11920529801324509,112154.96875,1839.640625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
100,3351,1862,1679-2092,447.79071114295414,181.2054191523013,0.9996718974331829,662.7675433459343,238.89182447350544,1269.0732445598082,172804.0625,3.55,3.775,0.4500000000000002,0.11920529801324509,173763.546875,959.484375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
101,3918,1836,1679-2092,827.5015080776474,270.6342158840014,0.9988494397313304,670.0835866585905,273.1322074558424,2002.0556001415025,171201.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,170773.734375,428.03125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
102,6936,244,160-279,178.93272967334147,81.80207576857858,0.9956229934348352,112.53779528359661,59.45395693571671,419.36557691593595,16936.1328125,3.55,3.825,1.35,0.35294117647058826,16925.5859375,10.546875,4.0,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
103,3936,1862,1679-2092,394.1311894672929,176.31963666381836,0.9997474163424285,455.4910523656043,206.81908118206522,1066.906994547932,171985.359375,3.55,3.775,0.4500000000000002,0.11920529801324509,172772.0,786.640625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
104,9742,729,428-848,440.0404512147474,180.35664810631795,0.9977695206265477,576.8283417736825,215.37409774116847,1239.6658692533888,59319.55859375,3.55,3.575,0.8500000000000001,0.2377622377622378,58488.61328125,830.9453125,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
105,2495,1013,849-1267,575.4612460873924,232.30556095992378,0.9982339022050104,787.9542777013874,304.4359449303669,1693.572816487634,85953.59375,3.55,3.775,0.4500000000000002,0.11920529801324509,88828.953125,2875.359375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
106,6633,1394,1268-1678,531.5097175845227,208.6579980922533,0.999247886092047,738.1657903753937,289.63791822350544,1592.9144663607906,131358.5,3.55,3.775,0.4500000000000002,0.11920529801324509,128682.078125,2676.421875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
107,9801,635,428-848,289.56807842854175,137.3320409626173,0.9985609522094995,266.6710079543439,140.946021038553,718.127025643472,48071.93359375,3.55,3.575,0.8500000000000001,0.2377622377622378,48920.94140625,849.0078125,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
108,7366,1267,849-1267,382.4887507749858,161.52858776271654,0.9995204003125315,408.3722772835244,172.62253205672553,1055.8422508965082,114290.3828125,3.55,3.775,0.4500000000000002,0.11920529801324509,114972.5703125,682.1875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
109,3023,1622,1268-1678,439.87880621608167,191.17213296362834,0.999609650754381,361.15574666931303,183.61617909307066,1189.2326975993608,152857.921875,3.55,3.775,0.4500000000000002,0.11920529801324509,152339.234375,518.6875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
110,7180,2385,2093-2500,368.03015166738317,118.38562701575238,0.999847814391648,371.20344559393175,137.85108483355978,1056.6740094755573,211862.640625,3.55,3.775,0.4500000000000002,0.11920529801324509,213001.6875,1139.046875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
111,6901,1863,1679-2092,484.75835191357544,160.73991120127803,0.999629710562303,320.4915152395771,125.24239979619566,1226.3401114454666,173647.65625,3.55,3.775,0.4500000000000002,0.11920529801324509,174323.640625,675.984375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
112,1301,1561,1268-1678,402.9119304843926,188.56049651781166,0.999647270558458,291.4009518650959,154.8871433423913,994.8235606797036,145494.34375,3.55,3.775,0.4500000000000002,0.11920529801324509,145262.15625,232.1875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
113,8676,2385,2093-2500,214.69501012608956,92.43101876804518,0.9999482459114826,166.8658809937671,87.9954144021739,554.0474866483672,212529.578125,3.55,3.775,0.4500000000000002,0.11920529801324509,213069.796875,540.21875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
114,4693,1266,849-1267,664.612126826988,252.3858515964674,0.9985133362063525,1110.2810636380966,426.49961255944294,1917.3458923901348,110169.9375,3.55,3.775,0.4500000000000002,0.11920529801324509,113803.1484375,3633.2109375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
115,2130,768,428-848,592.2103875276748,224.84434308033818,0.996735447364615,754.7047653869953,283.35818083389944,1757.1886649269072,66273.34375,3.55,3.775,0.4500000000000002,0.11920529801324509,63069.78125,3203.5625,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
116,5832,513,428-848,276.4685644625345,119.61480700481249,0.9978888805114853,305.5349256526382,118.07147747537364,729.059331856995,37533.37109375,4.0,3.825,1.35,0.35294117647058826,37537.984375,4.61328125,3.55,0.4500000000000002,3.575,0.25,0.8500000000000001,0.5,0.2377622377622378,0.11517893870835047
117,6135,370,280-427,241.63774543272774,104.47574731485118,0.996919403024992,354.59495302246967,145.0246422809103,611.3796531272061,27505.828125,4.0,3.825,1.35,0.35294117647058826,26106.873046875,1398.955078125,4.0,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
118,4027,541,428-848,409.1583207393337,158.03575342248004,0.9958113241036471,579.0685705761849,209.7285554305367,1144.320321281424,40898.421875,3.55,3.575,0.8500000000000001,0.2377622377622378,39976.1796875,922.2421875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
119,3276,718,428-848,372.6306253353816,146.15677980373218,0.9983148025307171,228.524170394395,108.19020677649456,866.8185925517764,57098.140625,3.55,3.575,0.8500000000000001,0.2377622377622378,58034.828125,936.6875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
120,2921,1335,1268-1678,771.1418672172096,281.64742923517645,0.9982700158752503,816.7678958797376,295.76529594089675,2233.8872614566767,124399.203125,3.55,3.775,0.4500000000000002,0.11920529801324509,120817.796875,3581.40625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
121,5562,1100,849-1267,773.9299985800841,305.5280369436513,0.997446793417089,1211.1277284851099,472.1998609459919,2284.21497885601,103580.1328125,3.55,3.775,0.4500000000000002,0.11920529801324509,98513.578125,5066.5546875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
122,4401,1442,1268-1678,373.62521659369713,158.42373649544095,0.9996521717223378,436.01374728602957,159.4874851392663,1012.1019366818886,134194.5625,3.55,3.775,0.4500000000000002,0.11920529801324509,133439.234375,755.328125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
123,9396,2165,2093-2500,1750.8572833082947,432.83544080863624,0.9960635810936562,1613.472287258634,524.8694696841033,4770.4939894332665,198984.15625,3.55,3.775,0.4500000000000002,0.11920529801324509,200353.734375,1369.578125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
124,2549,1936,1679-2092,545.0399860357081,192.53955714018448,0.9995527246485586,474.2821789366597,205.01487134850544,1560.8904440551016,178649.9375,3.55,3.775,0.4500000000000002,0.11920529801324509,180621.125,1971.1875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
125,489,659,428-848,378.49037138166403,154.34795201561968,0.9978430954557934,271.582889076728,122.70194675611413,1017.5866281459165,52411.08984375,3.55,3.575,0.8500000000000001,0.2377622377622378,51835.515625,575.57421875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
126,5343,180,160-279,162.73237897404175,81.0415701555335,0.9932312473592407,147.09240628828607,77.16788648522419,357.32772839212106,11822.4208984375,4.0,3.825,1.35,0.35294117647058826,11925.1533203125,102.732421875,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
127,1234,1683,1679-2092,558.0000899352918,213.11337108525817,0.9994003424700552,581.1456943490256,222.47215735394022,1597.3154327330087,155555.09375,3.55,3.775,0.4500000000000002,0.11920529801324509,157981.984375,2426.890625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
128,4869,728,428-848,568.6451357150438,216.4093990745876,0.9961988429107425,655.84811139281,234.6030114215353,1640.371907073331,57258.9296875,4.0,3.575,0.8500000000000001,0.2377622377622378,59109.34375,1850.4140625,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
129,4258,1045,849-1267,320.7313347053903,155.50381620350714,0.9994659926877928,369.723263424592,200.1961616847826,837.0310309528945,91196.1875,3.55,3.775,0.4500000000000002,0.11920529801324509,92223.6875,1027.5,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
130,6531,1558,1268-1678,624.1474521786406,222.65492056247876,0.9991751241332144,845.778890764739,248.56763756793478,1874.6560063395395,148664.6875,3.55,3.775,0.4500000000000002,0.11920529801324509,144660.40625,4004.28125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
131,9674,1904,1679-2092,728.1286189886872,222.40727629102625,0.999172050327253,369.94419903549834,134.56254245923913,1870.3353181424318,177999.875,3.55,3.775,0.4500000000000002,0.11920529801324509,177835.71875,164.15625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
132,2403,417,280-427,409.6697203316359,164.80149716989268,0.9920346089386545,476.2692613290693,178.5675579568614,1186.8315579932957,30126.2265625,4.0,3.575,0.8500000000000001,0.2377622377622378,28698.244140625,1427.982421875,3.55,0.4500000000000002,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
133,2971,1619,1268-1678,551.1011872790835,195.0510094402811,0.999378562273172,498.7857445812591,186.33204186480978,1499.5636504610404,151669.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,150787.578125,881.734375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
134,9180,458,428-848,226.93634723775622,104.66187786589913,0.9981223884534522,205.05840665865225,96.3488185716712,602.2089255862999,32129.90234375,4.0,3.825,1.35,0.35294117647058826,32475.15234375,345.25,4.0,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
135,5496,2053,1679-2092,511.2294828263968,181.45948148697562,0.9996467089638705,552.5582802125095,196.27759850543478,1425.7322078440347,190918.921875,3.55,3.775,0.4500000000000002,0.11920529801324509,189719.15625,1199.765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
136,460,1998,1679-2092,584.7719586494152,205.9157509319803,0.9995096311438383,754.4488164085249,304.8179135529891,1554.0279168867592,185101.515625,3.55,3.775,0.4500000000000002,0.11920529801324509,186842.921875,1741.40625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
137,2414,621,428-848,311.293594782123,132.39490409068233,0.9982843742311356,256.1704497464425,96.76417873216712,767.015808071043,46931.67578125,3.55,3.575,0.8500000000000001,0.2377622377622378,48123.3515625,1191.67578125,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
138,6816,782,428-848,495.06476210286183,188.90390435286812,0.9975462145071194,751.822320903173,245.6464259935462,1434.9084843968512,63162.3359375,4.0,3.575,0.8500000000000001,0.2377622377622378,64643.87890625,1481.54296875,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
139,3303,1996,1679-2092,516.4059241656689,175.49876317032525,0.9996135040347663,489.0338361212561,170.8870265794837,1459.4415763066736,184885.65625,3.55,3.775,0.4500000000000002,0.11920529801324509,185427.515625,541.859375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
140,7917,604,428-848,367.5703048349103,156.8208740435393,0.9974765468365873,538.6447539960363,240.2603175951087,980.9129389468038,44271.11328125,3.55,3.575,0.8500000000000001,0.2377622377622378,46138.359375,1867.24609375,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
141,8192,405,280-427,194.81684989971527,96.94072207575259,0.9982744539415734,184.79290694938484,80.7691305409307,424.21279712066615,28743.453125,3.55,3.825,1.35,0.35294117647058826,28300.8671875,442.5859375,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
142,7015,767,428-848,454.4314715715636,171.33126944513737,0.997786898009172,501.9953275128829,220.3601021144701,1252.7467491163607,61875.5234375,3.55,3.575,0.8500000000000001,0.2377622377622378,63905.953125,2030.4296875,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
143,7113,2309,2093-2500,853.4504723594803,222.16827589376697,0.9991464033627439,1076.4470928536712,328.7968643851902,2360.0535359869555,208178.359375,3.55,3.775,0.4500000000000002,0.11920529801324509,209466.875,1288.515625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
144,7084,747,428-848,727.1709574384644,235.0860986633301,0.9936742249867396,1115.7812380474425,307.0517684273098,2172.6872000612125,57385.37109375,4.0,3.575,0.8500000000000001,0.2377622377622378,60811.26953125,3425.8984375,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
145,8624,828,428-848,360.52138384073356,159.28905399863203,0.9989436275591534,145.35458723785757,91.89980681046195,968.2995261560018,69653.859375,3.55,3.775,0.4500000000000002,0.11920529801324509,69479.2890625,174.5703125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
146,3871,1476,1268-1678,512.7026097794312,214.75601503216288,0.9993655487176057,461.71885034096874,192.47781504755434,1412.4973133463207,136765.3125,3.55,3.775,0.4500000000000002,0.11920529801324509,136137.625,627.6875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
147,7687,457,428-848,372.64302023944043,147.3618271654212,0.9949004875894645,600.5833352831427,221.52336319633153,1061.9662890361035,34247.3125,4.0,3.575,0.8500000000000001,0.2377622377622378,32806.36328125,1440.94921875,3.55,0.4500000000000002,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
148,1184,448,428-848,272.32002179534146,120.27872058523427,0.9971836527034829,271.9950959726143,127.32862389605978,713.0178139910954,32507.26953125,3.55,3.575,0.8500000000000001,0.2377622377622378,31362.560546875,1144.708984375,3.55,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
149,2334,859,849-1267,294.0110599240476,135.55141642648448,0.9992879496046932,200.4591841301091,95.25801418138587,705.2417133341445,70990.59375,3.55,3.575,0.8500000000000001,0.2377622377622378,71192.03125,201.4375,3.55,0.0,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
150,9740,357,280-427,274.3009374994144,109.1753108095252,0.9953308610275775,246.89685411576673,94.5537985096807,725.769349029197,25579.185546875,4.0,3.575,0.8500000000000001,0.2377622377622378,24486.642578125,1092.54296875,4.0,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
151,1768,1735,1679-2092,750.0743393630049,237.6202015465778,0.9989594186266082,1010.6093301168393,332.0967221467391,2085.5101499780935,160800.328125,3.55,3.775,0.4500000000000002,0.11920529801324509,162319.09375,1518.765625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
152,6418,439,428-848,387.2214925185496,141.18878682012144,0.9935690017865589,538.2579303760502,170.26121985394022,1080.6826758725974,31137.240234375,4.0,3.825,1.35,0.35294117647058826,31209.287109375,72.046875,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
153,4665,1270,1268-1678,376.0867237864444,167.10832052691916,0.9995286259449401,326.8321617515271,153.65481169327447,1004.6663452852108,114515.8203125,3.55,3.775,0.4500000000000002,0.11920529801324509,115750.28125,1234.4609375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
154,9021,1071,849-1267,504.67378279872656,184.32609837805705,0.998865674104464,767.3678121428464,239.2195461107337,1506.3610724334067,98635.2265625,3.55,3.775,0.4500000000000002,0.11920529801324509,95069.65625,3565.5703125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
